page_name,page_id,ad_creative_bodies
Generál Pavel,102389958091735,"Na Moravě bylo krásně, počasí vyšlo a nálada byla u každého stánku vřelá. Tak zase příště!"
Generál Pavel,102389958091735,"NEZÁVISLÁ A EFEKTIVNÍ ENERGETIKA → odkaz na mém profilu.

Těžké časy jsou příležitostí vyřešit roky ignorované problémy. Potřebujeme se zbavit závislosti na jednom dominantním dodavateli, využít všech dostupných zdrojů a budovat otevřenou a flexibilní energetiku. Dlouhodobě nám chybí ucelená strategie pro směřování naší energetiky. 

Nevíme, jakou ji chceme mít. Nedokážeme říct, odkud na příští desítky let zajistíme dodávky plynu, jak budeme dál diverzifikovat zdroje energií. Předchozí vlády volily pasivní přístup a čekání na legislativu EU místo formulování vlastních vizí a aktivní účasti v celoevropských debatách. 

Je potřeba ukončit letargii, ve které se česká energetika nachází. Je nutné ji posunout od neflexibilní centrálně řízené uhelné energetiky k modernímu mixu všech dostupných zdrojů a přístupů.

#spolecnyprezident"
Generál Pavel,102389958091735,"NEZÁVISLÁ A EFEKTIVNÍ ENERGETIKA → https://bit.ly/Vize_energetika

Těžké časy jsou příležitostí vyřešit roky ignorované problémy. Potřebujeme se zbavit závislosti na jednom dominantním dodavateli, využít všech dostupných zdrojů a budovat otevřenou a flexibilní energetiku. Dlouhodobě nám chybí ucelená strategie pro směřování naší energetiky. 

Nevíme, jakou ji chceme mít. Nedokážeme říct, odkud na příští desítky let zajistíme dodávky plynu, jak budeme dál diverzifikovat zdroje energií. Předchozí vlády volily pasivní přístup a čekání na legislativu EU místo formulování vlastních vizí a aktivní účasti v celoevropských debatách. 

Je potřeba ukončit letargii, ve které se česká energetika nachází. Je nutné ji posunout od neflexibilní centrálně řízené uhelné energetiky k modernímu mixu všech dostupných zdrojů a přístupů."
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,"Ať už jako velitel výsadkářů, náčelník generálního štábu armády, nebo jako předseda vojenského výboru NATO, vždy jsem všem do očí říkal to, co bylo třeba a co si sám opravdu myslím. 

Budu nezávislým prezidentem. Jen tak budu moct dohlédnout na dodržování pravidel a řádu. Pokud také věříte, že Česko potřebuje prezidenta, který není na nikom závislý, prosím postavte se za mě a podpořte mou kandidaturu → www.generalpavel.cz 

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,"Ať už jako velitel výsadkářů, náčelník generálního štábu armády, nebo jako předseda vojenského výboru NATO, vždy jsem všem do očí říkal to, co bylo třeba a co si sám opravdu myslím. 

Budu nezávislým prezidentem. Jen tak budu moct dohlédnout na dodržování pravidel a řádu. Pokud také věříte, že Česko potřebuje prezidenta, který není na nikom závislý, prosím postavte se za mě a podpořte mou kandidaturu → www.generalpavel.cz 

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,"Na úterní tiskové konferenci jsem oznámil, že se nám povedlo vysbírat přes 55 000 podpisů. Největší zásluhu na tom mají naši dobrovolníci a podporovatelé. Jedním takovým dobrovolníkem je i paní Kočárková ze severních Čech, která na kole objela skoro celé Jizerské hory, aby nasbírala co největší počet podpisů. Chtěl bych poděkovat nejen jí, ale i všem dalším, kteří se na sběru podílejí. A že je vás opravdu spousta! Ještě ale nekončíme, jedeme dál. Sbíráme až do konce října. Chceme mít jistotu, proto míříme na číslo 70 tisíc podpisů."
Generál Pavel,102389958091735,"Přijďte na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Moderují herečka Jitka Čvančarová a scenárista a režisér Václav Marhoul.

📆 Kdy? 7. 10. 2022, od 18:30 
📍 Kde? Sál Beseda, Na Sadech 18, České Budějovice

Těším se na vás!"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis 📆 6. 10. 2022
📍 Tábor, náměstí T. G. Masaryka, 10:00–11:30
📍 Jindřichův Hradec, Náměstí Míru, 13:00–15:00

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis 📆 3. 10. 2022
📍 Náchod, Masarykovo náměstí, 10:00–11:30
📍 Trutnov, Svatojanské náměstí, 12:30–14:30
📍 Hradec Králové, Masarykovo náměstí (střed pěší zóny), 15:30–17:00

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"V pondělí 3. 10. se na vás těším v Královéhradeckém kraji!

➡️ Sbírám podpisy v Královéhradeckém kraji"
Generál Pavel,102389958091735,"Hlášení z kampaně: Máme přes 55 tisíc podpisů. Sbíráme dál, protože chci kandidovat jako nezávislý kandidát se silným mandátem od Vás občanů. Jen jako nezávislý prezident dohlédnu na to, aby se všem měřilo stejně, a tak se do naší země vrátil řád a klid."
Generál Pavel,102389958091735,"Hlášení z kampaně: Máme přes 55 tisíc podpisů. Sbíráme dál, protože chci kandidovat jako nezávislý kandidát se silným mandátem od Vás občanů. Jen jako nezávislý prezident dohlédnu na to, aby se všem měřilo stejně, a tak se do naší země vrátil řád a klid."
Generál Pavel,102389958091735,"Další část mé cesty po republice povede do Středočeského kraje. 29. se postupně potkáme v těchto městech: 
Kladno → Sbírám podpisy na Kladně
Příbram → Sbírám podpisy v Příbrami
Benešov → Sbírám podpisy v Benešově

A 30. v dalších třech: 
Mladá Boleslav → Sbírám podpisy v Mladé Boleslavi
Kolín → Sbírám podpisy v Kolíně
Kutná Hora → Sbírám podpisy v Kutné Hoře"
Generál Pavel,102389958091735,"Ať už jako velitel výsadkářů, náčelník generálního štábu armády, nebo jako předseda vojenského výboru NATO, vždy jsem všem do očí říkal to, co bylo třeba a co si sám opravdu myslím. 

Budu nezávislým prezidentem. Jen tak budu moct dohlédnout na dodržování pravidel a řádu. Pokud také věříte, že Česko potřebuje prezidenta, který není na nikom závislý, prosím postavte se za mě a podpořte mou kandidaturu → www.generalpavel.cz 

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,"Pozitivní přijetí, kterého se mi od vás dostává při cestách po celé zemi, je pro mě vždy velkou vzpruhou. Když na základě některých negativních zpráv o sobě na chvíli zapochybuji, ale pak vidím pozitivní reakce a podporu lidí všude kolem sebe kam jedu, jsem trochu na rozpacích a říkám si, že vás nemůžu zklamat. Že na mě teď spoléháte a doufáte, že se konečně začne něco měnit. Tahle důvěra je obrovskou motivací."
Generál Pavel,102389958091735,"300 000 záložáků, které na frontu Putin posílá, jsou vojáci bez zkušeností s novou taktikou, technikou a diskutabilní motivací. Putin se řídí osvědčenou sovětskou strategií „нас много“.

Referenda jsou snahou „zlegalizovat“ stav na obsazených územích. Potvrzuje to, že prohrávají a očekávají, že o tato území brzy přijdou, jinak by tak nespěchali. Samozvané republiky nemají pod kontrolou a chtějí anexí vytvořit ospravedlnění pro jejich obranu všemi prostředky."
Generál Pavel,102389958091735,"Po vyhlášení částečné mobilizace v Rusku se opět množí dotazy na průběh války, jaké to bude mít důsledky a co znamenají Putinovy hrozby. Proto jsem se rozhodl výjimečně obnovit livestream Válka v kontextu, ve kterém budu na tyto otázky odpovídat."
Tomáš Zima,236211929833146,"CO UKÁZALY VOLBY
Po těchto volbách je zase o něco víc jasné, jak moc je země rozdělená. Přitom v krizových dobách - a v jedné z nich dnes nepochybně žijeme - by naopak bylo žádoucí hledat nadhled, dohodu a jeden směr. Je třeba, aby se zvolení zastupitelé společně zaměřili na prospěch své obce či města, bez ideologie či osobních zájmů."
Tomáš Zima,236211929833146,"Asi málokdo si uvědomuje, že takové zdravotnictví jako my, má maximálně deset zemí na světě. Přál bych si, aby naše zdravotnictví bylo bezplatně dostupné pro každého. Nemoc si nevybírá, zda je člověk bohatý nebo chudý. Samozřejmě budou existovat varianty, ale péče o zdraví musí být všeobecně dostupná a každému se musí dostat moderní a adekvátní léčby."
Tomáš Zima,236211929833146,"ZBYTEČNÁ ESKALACE 
Částečná mobilizace, kterou vyhlásil prezident Putin, přináší další eskalaci válečného konfliktu. Dosavadní jednání bohužel k zastavení bojů nevedla. Přesto je třeba hledat řešení a zabránit dalším lidským tragédiím."
Generál Pavel,102389958091735,"V pátek a v sobotu se konají komunální volby. Chápu, že mnoho lidí může být otrávených z kampaní, ve kterých na sebe politici vzájemně útočí. Nenechte se ale odradit.

Vzpomeňme si na všechny krize z poslední doby. Jak důležité byly samosprávy při zvládání covidu nebo přílivu uprchlíků z Ukrajiny. Ukázalo se, že krizové řízení často efektivně funguje na té nejnižší úrovni, nejblíž občanům.

Žijeme v těžké době a pro zvládání dalších krizových situací budeme ve vedení našich měst a obcí potřebovat lidi, kteří jim budou umět čelit. Proto je třeba jít volit. Já půjdu."
Generál Pavel,102389958091735,"V pátek a v sobotu se konají komunální volby. Chápu, že mnoho lidí může být otrávených z kampaní, ve kterých na sebe politici vzájemně útočí. Nenechte se ale odradit. 

Vzpomeňme si na všechny krize z poslední doby. Jak důležité byly samosprávy při zvládání covidu nebo přílivu uprchlíků z Ukrajiny. Ukázalo se, že krizové řízení často efektivně funguje na té nejnižší úrovni, nejblíž občanům. 

Žijeme v těžké době a pro zvládání dalších krizových situací budeme ve vedení našich měst a obcí potřebovat lidi, kteří jim budou umět čelit. Proto je třeba jít volit. Já půjdu."
Tomáš Zima,236211929833146,"ZBYTEČNÁ ESKALACE 
Částečná mobilizace, kterou vyhlásil prezident Putin, přináší další eskalaci válečného konfliktu. Dosavadní jednání bohužel k zastavení bojů nevedla. Přesto je třeba hledat řešení a zabránit dalším lidským tragédiím."
Generál Pavel,102389958091735,"Dny NATO v Ostravě / NATO Days in Ostrava. Akce, kam se rád pravidelně vracím, abychom si společně připomněli, že ve spojenectví a spolupráci je ta pravá síla."
Generál Pavel,102389958091735,"Přijďte na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. 
📆 Kdy? 22. 9. 2022, od 18:30
📍 Kde? Plzeňský dvůr
🎙️ Moderuje scenárista a režisér Václav Marhoul. 

Na místě bude také možnost podepsat petici za kandidaturu generála Pavla."
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 23. 9. 2022, 15:30-17:00
📍 Kde? Horní náměstí

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Zdeněk Svěrák je nejen pamětník, ale díky své celoživotní profesi také znalec lidských duší. To je jeden z důvodů, proč si mimořádně vážím jeho podpory. Minulý týden se nemohl zúčastnit mé tiskové konference. Cením si ale toho, že si našel chvilku a rozhodl se takto veřejně podpořit moji kandidaturu na prezidenta ČR. Děkuji Ti, Zdeňku."
Generál Pavel,102389958091735,"Urputníci mě posuzují podle toho, co bych býval dělal před 33 lety, kdyby se nestalo, co se stalo. Já sebe i jiné posuzuji podle toho, co jsme za těch 33 let pro naši zemi reálně udělali. A o to žádám i své voliče."
Generál Pavel,102389958091735,"Celý rozhovor pro @hospodarky si přečtěte v odkazu v biu.

Do akce na záchranu Francouzů se původně přihlásilo 53 vojáků, ale nakonec jsem do toho šel s 28 lidmi, za které jsem nesl plnou zodpovědnost. Byl jsem si vědom, že když se rozhodnu špatně, tak můžeme zemřít. Při pátrání po francouzských vojácích jsme se dostali do řady situací, které mohly skončit velmi špatně. V jednu chvíli nás vzali jako rukojmí a pod zbraněmi nás donutili jet na přímou linii dotyku s chorvatskou armádou. To jsou situace, ve kterých se to může zvrtnout jakkoli."
Generál Pavel,102389958091735,"@natodays, akce, kam se rád pravidelně vracím, abychom si společně připomněli, že ve spojenectví a spolupráci je ta pravá síla.

#spolecnyprezident"
Generál Pavel,102389958091735,"Dny NATO v Ostravě / NATO Days in Ostrava. Akce, kam se rád pravidelně vracím, abychom si společně připomněli, že ve spojenectví a spolupráci je ta pravá síla."
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,"Když mi paní Jiřinka v červenci v Krásné, po výšlapu na nejzápadnější bod ČR, říkala, že se s námi jednou vydá sbírat podpisy, nejdřív jsem jí, přiznám se, trochu nevěřil. 

Když se k nám ale pár dní zpět přidala ráno v deštivých Mariánských Lázních, kde s úsměvem pomáhala oslovovat kolemjdoucí, a pokračovala přes Sokolov až do Karlových Varů, kde se u stánku vytvořila fronta jako na filmovém festivalu, bylo mi hned jasné, že to Jiřinka myslela opravdu vážně. 

Jiřinko, ještě jednou díky! Vypadá to, že si pro nás každý výjezd schová nějaké milé překvapení."
Generál Pavel,102389958091735,"Často mi unavení kolegové po celém dni intenzivního sběru říkají, že přece musím být dvakrát tak unavený co oni, když mě vidí, jak se s každým, kdo přijde, aspoň chvíli bavím, pozdravím se, nebo se vyfotím. 

A já jim říkám, že mi to tak vyčerpávající nepřipadá, protože se nemusím do ničeho nutit. Když vidím, s jakou energií lidé přicházejí, jsem automaticky naladěný na stejnou vlnu. Takže i po dlouhém a náročném dni mám kromě únavy hlavně ze všeho dobrý pocit. Říkám si, jo, má to smysl.

#spolecnyprezident"
Generál Pavel,102389958091735,"Často mi unavení kolegové po celém dni intenzivního sběru říkají, že přece musím být dvakrát tak unavený co oni, když mě vidí, jak se s každým, kdo přijde, aspoň chvíli bavím, pozdravím se, nebo se vyfotím. 

A já jim říkám, že mi to tak vyčerpávající nepřipadá, protože se nemusím do ničeho nutit. Když vidím, s jakou energií lidé přicházejí, jsem automaticky naladěný na stejnou vlnu. Takže i po dlouhém a náročném dni mám kromě únavy hlavně ze všeho dobrý pocit. Říkám si, jo, má to smysl.

#spolecnyprezident"
Generál Pavel,102389958091735,"Čekají nás náročné měsíce, během nichž vláda musí lidem pomáhat a hlavně s nimi otevřeně komunikovat a vysvětlovat. Pomoc musí být rychlá a její získání snadné, jinak poroste frustrace a napětí mezi lidmi. Důležité je teď zachovat klid, jen tak všechno zvládneme.

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,"Čekají nás náročné měsíce, během nichž vláda musí lidem pomáhat a hlavně s nimi otevřeně komunikovat a vysvětlovat. Pomoc musí být rychlá a její získání snadné, jinak poroste frustrace a napětí mezi lidmi. Důležité je teď zachovat klid, jen tak všechno zvládneme.

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,"I když nám ve středu v Klatovech a v Plzni trochu sprchlo, elán do sběru podpisů nám to rozhodně nevzalo. Naopak! Když jsem navíc viděl, kolik vás i přes nepřízeň počasí přišlo podpořit mou kandidaturu, byl jsem opravdu potěšen.

Večerní debata a společné pivo v Papírna Plzeň bylo už jen příjemným zakončením celého dne. Brzy se uvidíme i na dalších místech ➡️ https://www.generalpavel.cz/planovane-akce"
Generál Pavel,102389958091735,"Jsem připraven a jdu do toho! Vyrážím za vámi po celé republice, do jednotlivých krajů a měst, které v dalších týdnech postupně navštívím. Chci být nezávislým prezidentem, proto spoléhám jen na vaši podporu a podpisy. 

Všechny své zastávky budu postupně dávat na web → www.generalpavel.cz/planovane-akce i na můj Facebook. Těším se, až se společně potkáme.

#spolecnyprezident"
Generál Pavel,102389958091735,"22. a 23. 9. se vidíme v Brně, Hodoníně, Břeclavi a Znojmě! Přijďte se setkat osobně a připojit svůj podpis k mé kandidatuře. 

Brno ➡️ https://fb.me/e/41MsvMRWX
Hodonín ➡️ https://fb.me/e/24r6BvgOA
Břeclav ➡️ https://fb.me/e/3w2JnIcUl
Znojmo ➡️ https://fb.me/e/2rpyKBzIl

#spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 23. 9. 2022, 12:30-14:30
📍 Kde? Břeclav, Sady 28. října 674/1 (pěší zóna u Gymnázia)

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 23. 9. 2022, 10:00–12:00
📍 Kde? Hodonín, Dolní valy (u světelné křižovatky)

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis k mé kandidatuře na prezidenta. 
📆 Kdy? 22. 9. 2022, 11:00-16:00
📍 Kde? Brno, rozmezí ulic Česká a Joštova

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 22. 9. 2022, 11:00-16:00
📍 Kde? rozmezí ulic Česká a Joštova

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Celý rozhovor pro @hospodarky si přečtěte v odkazu v biu.

Do akce na záchranu Francouzů se původně přihlásilo 53 vojáků, ale nakonec jsem do toho šel s 28 lidmi, za které jsem nesl plnou zodpovědnost. Byl jsem si vědom, že když se rozhodnu špatně, tak můžeme zemřít. Při pátrání po francouzských vojácích jsme se dostali do řady situací, které mohly skončit velmi špatně. V jednu chvíli nás vzali jako rukojmí a pod zbraněmi nás donutili jet na přímou linii dotyku s chorvatskou armádou. To jsou situace, ve kterých se to může zvrtnout jakkoli."
Generál Pavel,102389958091735,"Celý rozhovor pro Hospodářské noviny si přečtěte na https://bit.ly/RozhovorHospodarskeNoviny

Do akce na záchranu Francouzů se původně přihlásilo 53 vojáků, ale nakonec jsem do toho šel s 28 lidmi, za které jsem nesl plnou zodpovědnost. Byl jsem si vědom, že když se rozhodnu špatně, tak můžeme zemřít. Při pátrání po francouzských vojácích jsme se dostali do řady situací, které mohly skončit velmi špatně. V jednu chvíli nás vzali jako rukojmí a pod zbraněmi nás donutili jet na přímou linii dotyku s chorvatskou armádou. To jsou situace, ve kterých se to může zvrtnout jakkoli."
Tomáš Zima,236211929833146,"Podporujme způsoby, jak mohou senioři zůstat co nejdéle doma se svými blízkými. Investujme také do moderních domovů pro seniory. Více ve videu."
Tomáš Zima,236211929833146,"Podporujme způsoby, jak mohou senioři zůstat co nejdéle doma se svými blízkými. Investujme také do moderních domovů pro seniory. Více ve videu."
Generál Pavel,102389958091735,"Ceny letí vzhůru a život je stále těžší. Drahota a bezradnost dopadá na většinu z nás. Sice nejsem ekonom, ale vím, jak se v krizi chovat. Svolat odborníky, dát jasný plán, srozumitelně ho podat lidem a klidně, ale důrazně tlačit na politiky, aby ho dotáhli do konce. 

Už teď jsem dal dohromady expertní krizový tým složený z odborníků na ekonomiku, energetiku a sociální oblast. Každý měsíc společně připravíme Krizový kompas. Najdete v něm odpovědi na otázky, které vám často schází. Nebudeme lakovat věci na růžovo. Srozumitelně popíšeme situaci, ve které jsme, co nám hrozí, a jak předejít prohlubování problémů. 

Více na www.generalpavel.cz/blog/krizovy-kompas-expertniho-tymu-generala-pavla

#spolecnyprezident #nenimitojedno"
Generál Pavel,102389958091735,"Zdeněk Svěrák je nejen pamětník, ale díky své celoživotní profesi také znalec lidských duší. To je jeden z důvodů, proč si mimořádně vážím jeho podpory. Minulý týden se nemohl zúčastnit mé tiskové konference. Cením si ale toho, že si našel chvilku a rozhodl se takto veřejně podpořit moji kandidaturu na prezidenta ČR. Děkuji Ti, Zdeňku."
Tomáš Zima,236211929833146,"Události posledních měsíců nám mnohokrát prokázaly, jak důležité je naše členství v obranném paktu NATO. Pro naši národní bezpečnost má zásadní význam, že se můžeme opřít o pevná spojenectví s demokratickými zeměmi a vzájemnou společnou obranu. Tento víkend (17.9. - 18.9.) se po jedenadvacáté konají Dny NATO v Ostravě & Dny Vzdušných sil AČR na Letišti Leoše Janáčka Ostrava. Letos bude rozsáhlá účast letectva, a to nejen amerického. Bude představena i další vojenská technika, kterou shlédnou desetitisíce návštěvníků."
Tomáš Zima,236211929833146,"Na Tyršově náměstí v Chocni se včera konala akce u příležitosti Světového dne první pomoci organizovaná Českým červeným křížem. Podobné akce vždy vřele doporučuji, protože jako lékař velmi dobře vím, že včasná a odborně dobře zvládnutá první pomoc už zachránila spoustu životů. Navíc jde o akce zábavné pro celou rodinu, děti vidí ukázky poskytování první pomoci, práci Hasičského záchranného sboru, výstavu záchranářské techniky a mohou se samozřejmě zúčastnit řady soutěží. Pokud se podobná akce koná v blízkosti vašeho bydliště, určitě ji neváhejte navštívit."
Generál Pavel,102389958091735,"Úlohu politiky vnímám v tom, aby se odlišné názory v demokratické společnosti nestávaly důvodem paralýzy nebo dokonce konfliktu. Politika má být převodovou pákou, která podle jasných a férových pravidel převádí vůli lidí do konkrétního výkonu veřejné moci. Politici přitom mají postupovat podle řádu daného zákony a Ústavou. 

Bohužel ale nejsem spokojený s tím, jak někteří politici plní svoji úlohu. Porušují řád, lžou, využívají mezery v zákonech, ohýbají pravidla nebo je dokonce píší pro vlastní potřeby. Z politiky, ve které neplatí řád, se stává show, která přestává být nástrojem pro hledání shody. Naopak, takový typ politiky společnost rozděluje a vnáší do ní napětí a neklid. 

I proto je jedním z úkolů prezidenta, aby silou své autority řád do politiky vrátil. Tím, že sám půjde příkladem, bude ctít zákony, a to samé bude vyžadovat od všech politiků. Chci být prezident, který vrátí do politiky řád a do společnosti klid."
Generál Pavel,102389958091735,"Vraťme Česku řád a klid → www.generalpavel.cz. Není mi jedno, že tu v mnoha ohledech vládne nepořádek, chaos a bezradnost. Potřebujeme generální úklid. Potřebujeme, aby se dodržovala pravidla a platila pro každého stejně. Je potřeba začít shora. Půjdu první tak, jak jsem to dělal celý život. A jako první věc udělám pořádek v úřadu prezidenta."
Generál Pavel,102389958091735,"Urputníci mě posuzují podle toho, co bych býval dělal před 33 lety, kdyby se nestalo, co se stalo. Já sebe i jiné posuzuji podle toho, co jsme za těch 33 let pro naši zemi reálně udělali. A o to žádám i své voliče."
Generál Pavel,102389958091735,"Urputníci mě posuzují podle toho, co bych býval dělal před 33 lety, kdyby se nestalo, co se stalo. Já sebe i jiné posuzuji podle toho, co jsme za těch 33 let pro naši zemi reálně udělali. A o to žádám i své voliče."
Generál Pavel,102389958091735,"Další část mé cesty po republice povede do Moravskoslezského kraje. 19. září se postupně potkáme v těchto městech:

Opavě → Sbírám podpisy v Opavě
Havířově → Sbírám podpisy v Havířově
Novém Jičíně → Sbírám podpisy v Novém Jičíně"
Tomáš Zima,236211929833146,"„Kolegu Zimu znám od jeho studentských let. Jako člen senátu 1. lékařské fakulty UK jsem pro něj při jeho první volbě děkanem v roce 2005 nehlasoval v obavě, že on, v té době společnosti neznámý, nebude schopen manažersky zajistit rozvoj a opatřit k němu prostředky pro největší lékařskou fakultu v naší zemi. Sedm let, kdy byl děkanem, mě ale vyvedlo z omylu. Právě na tomto rozvoji totiž systematicky pracoval.“ Prof. MUDr. Pavel Pafko, DrSc., emeritní přednosta III. chirurgické kliniky 1. lékařské fakulty UK a Fakultní nemocnice Motol."
Tomáš Zima,236211929833146,"ZASTROPOVÁNÍ CEN ENERGIÍ? ANO, ALE...
Naše vláda konečně také dospěla k tomu, že se u nás zastropují ceny energií. To je pozitivní. Jen je škoda, že zvolený systém nepovede k tomu, aby se s energiemi zároveň důsledně šetřilo. Místo toho, abychom využívali energie, které umíme levně vyrobit, budeme žít na dluh."
Generál Pavel,102389958091735,"Návštěvu v Žatci, Chomutově a Mostě mám za sebou. Přišlo vás hodně a přivítali jste mě opravdu vřele.  

Díky za vaši důvěru. Brzy se uvidíme i v dalších městech. Seznam výjezdů najdete na webu → www.generalpavel.cz/planovane-akce nebo na mém Facebooku."
Generál Pavel,102389958091735,"Dalšími zastávkami na mé podpisové cestě byly Teplice, Ústí nad Labem a Děčín. Vyšlo nám krásné počasí a nechyběla ani skvělá nálada. Tentokrát přišli i lidé, kteří měli odlišný názor. Jsem rád, když má člověk jiný názor, ale ještě raději jsem, když se o něm umí také normálně pobavit. Děkuji za podpisy a za podporu!"
Generál Pavel,102389958091735,"Asi něco děláme dobře, když urputníci museli začít po Praze roznášet letáky s pomluvami. Oslovují v nich voliče, kteří mě chtějí podpořit. Rozhodl jsem se tady jeden z nich vystavit a ušetřit urputníkům námahu chodit k mým petičním stánkům. Anonymních lží se nebojím. Naopak, motivují mě změnit, jak to v politice funguje."
Generál Pavel,102389958091735,"Dopadá na nás energetická krize a zdražování. Trápí nás chaos a nejistota z toho, co bude. Nejsem sice ekonom, ani expert na energetiku, ale vím, jak se v krizi chovat. Svolat odborníky, vyslechnout si jejich doporučení, vybrat to nejvíce přijatelné, jasně to komunikovat lidem a konat. Tím jsem se řídil během své služby v armádě i zahraniční diplomacii a hodlám v tom pokračovat dál. 

Lidé se na mě obrací se spoustou otázek a nejasností okolo ekonomické situace a výhledů do budoucnosti. Já a můj poradní tým bychom jim rádi poskytli odpovědi, které jim schází. Proto připravíme pravidelný Krizový kompas, který napřímo shrne, jak situaci vidí odborníci. Aktuální kompas najdete zde: www.generalpavel.cz/blog/krizovy-kompas-expertniho-tymu-generala-pavla"
Tomáš Zima,236211929833146,Vzdělání je náš největší kapitál. Žádný mladý talent nesmí být promarněn. Více ve videu.
Tomáš Zima,236211929833146,Vzdělání je náš největší kapitál. Žádný mladý talent nesmí být promarněn. Více ve videu.
Generál Pavel,102389958091735,"Má dosavadní služba mě naučila, že dobrý lídr dokáže jasně definovat cíl, poradit se s odborníky, najít optimální řešení, udělat rozhodnutí a nést za něj odpovědnost. Také jsem se naučil, že čím víc a otevřeněji spolu komunikujeme, tím lépe se chápeme, a tím spíš předejdeme konfliktům. Takový přístup by podle mého měl prosazovat i prezident. 

Stavět se k problémům čelem, mluvit s lidmi na rovinu a nelakovat nic na růžovo. Jedině tak zastavíme chaos a nejistotu, které nás dnes trápí. Jedině tak vrátíme naší zemi řád a klid, které potřebujeme. Jsem přesvědčený, že vím, jak na to, a proto se ucházím o prezidentský úřad.

#spolecnyprezident"
Generál Pavel,102389958091735,"Dopadá na nás energetická krize a zdražování. Trápí nás chaos a nejistota z toho, co bude. Nejsem sice ekonom, ani expert na energetiku, ale vím, jak se v krizi chovat. Svolat odborníky, vyslechnout si jejich doporučení, vybrat to nejvíce přijatelné, jasně to komunikovat lidem a konat. Tím jsem se řídil během své služby v armádě i zahraniční diplomacii a hodlám v tom pokračovat dál. 

Lidé se na mě obrací se spoustou otázek a nejasností okolo ekonomické situace a výhledů do budoucnosti. Já a můj poradní tým bychom jim rádi poskytli odpovědi, které jim schází. Proto připravíme pravidelný Krizový kompas, který napřímo shrne, jak situaci vidí odborníci. 

Aktuální kompas najdete na odkazu v biu."
Generál Pavel,102389958091735,Proč používám generál Pavel? Protože jsem generál a navíc já jsem na svou hodnost hrdý.
Generál Pavel,102389958091735,"Má dosavadní služba mě naučila, že dobrý lídr dokáže jasně definovat cíl, poradit se s odborníky, najít optimální řešení, udělat rozhodnutí a nést za něj odpovědnost. Také jsem se naučil, že čím víc a otevřeněji spolu komunikujeme, tím lépe se chápeme, a tím spíš předejdeme konfliktům. Takový přístup by podle mého měl prosazovat i prezident. Stavět se k problémům čelem, mluvit s lidmi na rovinu a nelakovat nic na růžovo. Jedině tak zastavíme chaos a nejistotu, které nás dnes trápí. Jedině tak vrátíme naší zemi řád a klid, které potřebujeme. Jsem přesvědčený, že vím, jak na to, a proto se ucházím o prezidentský úřad."
Generál Pavel,102389958091735,"Návštěvu v Žatci, Chomutově a Mostě mám za sebou. Přišlo vás hodně a přivítali jste mě opravdu vřele.  

Díky za vaši důvěru. Brzy se uvidíme i v dalších městech. Seznam výjezdů najdete na webu → www.generalpavel.cz/planovane-akce nebo na mém Facebooku."
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 19. 9. 2022, 16:00-17:00
📍 Kde? Nový Jičín, Masarykovo náměstí

Těším se na vás! #spolecnyprezident"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 19. 9. 2022, 9:00-11:00
📍 Kde? Opava, Horní náměstí

Těším se na vás!"
Generál Pavel,102389958091735,"Přijďte se setkat osobně a připojit svůj podpis.
📆 Kdy? 19. 9. 2022, 12:30-14:30
📍 Kde? Havířov, křižovatka Náměstí Republiky a Dlouhé třídy

Těším se na vás!"
